altitude,time,flight_level,Energy_Forcing,time_UTC
27000.0,1729867080,270,-0.0,2024-10-25 14:38:00+00:00
27000.0,1729867140,270,-0.0,2024-10-25 14:39:00+00:00
27000.0,1729867200,270,-0.0,2024-10-25 14:40:00+00:00
27000.0,1729867260,270,-0.0,2024-10-25 14:41:00+00:00
27000.0,1729867320,270,-0.0,2024-10-25 14:42:00+00:00
27000.0,1729867380,270,-0.0,2024-10-25 14:43:00+00:00
27000.0,1729867440,270,-0.0,2024-10-25 14:44:00+00:00
27000.0,1729867500,270,-0.0,2024-10-25 14:45:00+00:00
27000.0,1729867560,270,-0.0,2024-10-25 14:46:00+00:00
27000.0,1729867620,270,-0.0,2024-10-25 14:47:00+00:00
27000.0,1729867680,270,-0.0,2024-10-25 14:48:00+00:00
27000.0,1729867740,270,-0.0,2024-10-25 14:49:00+00:00
27000.0,1729867800,270,-0.0,2024-10-25 14:50:00+00:00
28000.0,1729846380,280,-0.0,2024-10-25 08:53:00+00:00
28000.0,1729846440,280,-0.0,2024-10-25 08:54:00+00:00
28000.0,1729846500,280,-0.0,2024-10-25 08:55:00+00:00
28000.0,1729846560,280,-0.0,2024-10-25 08:56:00+00:00
28000.0,1729846620,280,-0.0,2024-10-25 08:57:00+00:00
28000.0,1729846680,280,-0.0,2024-10-25 08:58:00+00:00
28000.0,1729846740,280,-0.0,2024-10-25 08:59:00+00:00
28000.0,1729846800,280,-0.0,2024-10-25 09:00:00+00:00
28000.0,1729846860,280,-0.0,2024-10-25 09:01:00+00:00
28000.0,1729846920,280,-0.0,2024-10-25 09:02:00+00:00
28000.0,1729846980,280,-0.0,2024-10-25 09:03:00+00:00
28000.0,1729847040,280,-0.0,2024-10-25 09:04:00+00:00
28000.0,1729847100,280,-0.0,2024-10-25 09:05:00+00:00
28000.0,1729847160,280,-0.0,2024-10-25 09:06:00+00:00
28000.0,1729847220,280,-0.0,2024-10-25 09:07:00+00:00
28000.0,1729847280,280,-0.0,2024-10-25 09:08:00+00:00
28000.0,1729847340,280,-0.0,2024-10-25 09:09:00+00:00
28000.0,1729847400,280,-0.0,2024-10-25 09:10:00+00:00
28000.0,1729847460,280,-0.0,2024-10-25 09:11:00+00:00
28000.0,1729847520,280,-0.0,2024-10-25 09:12:00+00:00
28000.0,1729847580,280,-0.0,2024-10-25 09:13:00+00:00
28000.0,1729847640,280,-0.0,2024-10-25 09:14:00+00:00
28000.0,1729847700,280,-0.0,2024-10-25 09:15:00+00:00
28000.0,1729847760,280,-0.0,2024-10-25 09:16:00+00:00
28000.0,1729847820,280,-0.0,2024-10-25 09:17:00+00:00
28000.0,1729847880,280,-0.0,2024-10-25 09:18:00+00:00
28000.0,1729847940,280,-0.0,2024-10-25 09:19:00+00:00
28000.0,1729848000,280,-0.0,2024-10-25 09:20:00+00:00
28000.0,1729848060,280,-0.0,2024-10-25 09:21:00+00:00
28000.0,1729848120,280,-0.0,2024-10-25 09:22:00+00:00
28000.0,1729848180,280,-0.0,2024-10-25 09:23:00+00:00
