,longitude,latitude,Altitude,UTC,Callsign,true_airspeed,Timestamp,Direction,nautical_miles,ef,nox,co2
132,12.19929500,41.78384400,1375.0,2024-10-25T09:28:13Z,ETD78G,0.0,1729848493,220.0000000000000000,0.0000000000000000,0.0,0.0,0.0
133,12.19680400,41.78156300,1500.0,2024-10-25T09:28:16Z,ETD78G,0.0,1729848496,219.0000000000000000,0.0000000000000000,0.0,0.0,0.0
134,12.19431300,41.77937700,1600.0,2024-10-25T09:28:19Z,ETD78G,0.0,1729848499,219.0000000000000000,0.0000000000000000,0.0,0.0,0.0
135,12.19201600,41.77729800,1700.0,2024-10-25T09:28:22Z,ETD78G,0.0,1729848502,219.0000000000000000,0.0000000000000000,0.0,0.0,0.0
136,12.18958100,41.77519200,1800.0,2024-10-25T09:28:25Z,ETD78G,0.0,1729848505,219.0000000000000000,0.0000000000000000,0.0,0.0,0.0
137,12.18727100,41.77308700,1925.0,2024-10-25T09:28:28Z,ETD78G,0.0,1729848508,219.0000000000000000,0.0000000000000000,0.0,0.0,0.0
138,12.18489900,41.77093500,2050.0,2024-10-25T09:28:31Z,ETD78G,0.0,1729848511,219.0000000000000000,0.0000000000000000,0.0,0.0,0.0
139,12.18252700,41.76878400,2175.0,2024-10-25T09:28:34Z,ETD78G,0.0,1729848514,219.0000000000000000,0.0000000000000000,0.0,0.0,0.0
140,12.18003000,41.76654100,2300.0,2024-10-25T09:28:37Z,ETD78G,0.0,1729848517,219.0000000000000000,0.0000000000000000,0.0,0.0,0.0
141,12.17317100,41.75931200,2675.0,2024-10-25T09:28:46Z,ETD78G,0.0,1729848526,212.0000000000000000,0.0000000000000000,0.0,0.0,0.0
142,12.17151000,41.75675200,2800.0,2024-10-25T09:28:49Z,ETD78G,0.0,1729848529,207.0000000000000000,0.0000000000000000,0.0,0.0,0.0
143,12.17016700,41.75427200,2900.0,2024-10-25T09:28:52Z,ETD78G,0.0,1729848532,202.0000000000000000,0.0000000000000000,0.0,0.0,0.0
144,12.16921000,41.75177000,3025.0,2024-10-25T09:28:55Z,ETD78G,0.0,1729848535,196.0000000000000000,0.0000000000000000,0.0,0.0,0.0
145,12.16842000,41.74882500,3125.0,2024-10-25T09:28:58Z,ETD78G,0.0,1729848538,191.0000000000000000,0.0000000000000000,0.0,0.0,0.0
146,12.16804500,41.74598700,3250.0,2024-10-25T09:29:01Z,ETD78G,0.0,1729848541,187.0000000000000000,0.0000000000000000,0.0,0.0,0.0
147,12.16792000,41.74282800,3350.0,2024-10-25T09:29:04Z,ETD78G,0.0,1729848544,181.0000000000000000,0.0000000000000000,0.0,0.0,0.0
148,12.16798300,41.74026500,3400.0,2024-10-25T09:29:07Z,ETD78G,0.0,1729848547,179.0000000000000000,0.0000000000000000,0.0,0.0,0.0
149,12.16812500,41.73715200,3475.0,2024-10-25T09:29:10Z,ETD78G,0.0,1729848550,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
150,12.16825300,41.73412700,3525.0,2024-10-25T09:29:13Z,ETD78G,0.0,1729848553,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
151,12.16838100,41.73091500,3575.0,2024-10-25T09:29:16Z,ETD78G,0.0,1729848556,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
152,12.16844500,41.72784400,3625.0,2024-10-25T09:29:19Z,ETD78G,0.0,1729848559,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
153,12.16860700,41.72438000,3700.0,2024-10-25T09:29:22Z,ETD78G,0.0,1729848562,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
154,12.16873200,41.72113000,3750.0,2024-10-25T09:29:25Z,ETD78G,0.0,1729848565,178.0000000000000000,0.0000000000000000,0.0,0.0,0.0
