Timestamp,Altitude,UTC
1717015017.0,35000.0,2024-05-29T20:36:57Z
1717015030.0,35000.0,2024-05-29T20:37:10Z
1717015037.0,35000.0,2024-05-29T20:37:17Z
1717015053.0,35000.0,2024-05-29T20:37:33Z
1717015061.0,35000.0,2024-05-29T20:37:41Z
1717015089.0,35000.0,2024-05-29T20:38:09Z
1717015122.0,35000.0,2024-05-29T20:38:42Z
1717015150.0,35000.0,2024-05-29T20:39:10Z
1717015182.0,35000.0,2024-05-29T20:39:42Z
1717015202.0,35000.0,2024-05-29T20:40:02Z
1717015210.0,35000.0,2024-05-29T20:40:10Z
1717015242.0,35000.0,2024-05-29T20:40:42Z
1717015262.0,35000.0,2024-05-29T20:41:02Z
1717015270.0,35000.0,2024-05-29T20:41:10Z
1717015291.0,35000.0,2024-05-29T20:41:31Z
1717015299.0,35000.0,2024-05-29T20:41:39Z
1717015330.0,35000.0,2024-05-29T20:42:10Z
1717015363.0,35000.0,2024-05-29T20:42:43Z
1717015391.0,35000.0,2024-05-29T20:43:11Z
1717015395.0,35000.0,2024-05-29T20:43:15Z
1717015419.0,35000.0,2024-05-29T20:43:39Z
1717015451.0,35000.0,2024-05-29T20:44:11Z
1717015480.0,35000.0,2024-05-29T20:44:40Z
1717015495.0,35000.0,2024-05-29T20:44:55Z
1717015511.0,35000.0,2024-05-29T20:45:11Z
1717015515.0,35000.0,2024-05-29T20:45:15Z
1717015539.0,35000.0,2024-05-29T20:45:39Z
1717015558.0,35000.0,2024-05-29T20:45:58Z
1717015572.0,35000.0,2024-05-29T20:46:12Z
1717015576.0,35000.0,2024-05-29T20:46:16Z
1717015588.0,35000.0,2024-05-29T20:46:28Z
1717015600.0,35000.0,2024-05-29T20:46:40Z
1717015616.0,35000.0,2024-05-29T20:46:56Z
1717015632.0,35000.0,2024-05-29T20:47:12Z
1717015660.0,35000.0,2024-05-29T20:47:40Z
1717015671.0,35000.0,2024-05-29T20:47:51Z
1717015680.0,35000.0,2024-05-29T20:48:00Z
1717015692.0,35000.0,2024-05-29T20:48:12Z
1717015704.0,35000.0,2024-05-29T20:48:24Z
